venue,full_date,match_start_time_estimated,segment_start_time_estimated,gender,batting_team,bowling_team,over_range,total_runs
"Iqbal Stadium, Faisalabad",2025-11-04,10:00,13:00,male,South Africa,Pakistan,41-50,52
"Iqbal Stadium, Faisalabad",2025-11-04,10:00,10:00,male,Pakistan,South Africa,1-10,53
"Iqbal Stadium, Faisalabad",2025-11-04,10:00,10:45,male,Pakistan,South Africa,11-20,53
"Iqbal Stadium, Faisalabad",2025-11-04,10:00,11:30,male,Pakistan,South Africa,21-30,53
"Iqbal Stadium, Faisalabad",2025-11-04,10:00,12:15,male,Pakistan,South Africa,31-40,47
"Iqbal Stadium, Faisalabad",2025-11-04,10:00,13:00,male,Pakistan,South Africa,41-50,58
Malahide,2017-05-21,10:00,10:00,male,New Zealand,Ireland,1-10,70
Malahide,2017-05-21,10:00,10:45,male,New Zealand,Ireland,11-20,46
Malahide,2017-05-21,10:00,11:30,male,New Zealand,Ireland,21-30,59
Malahide,2017-05-21,10:00,12:15,male,New Zealand,Ireland,31-40,47
Malahide,2017-05-21,10:00,13:00,male,New Zealand,Ireland,41-50,122
Malahide,2017-05-21,10:00,10:00,male,Ireland,New Zealand,1-10,43
Malahide,2017-05-21,10:00,10:45,male,Ireland,New Zealand,11-20,36
Malahide,2017-05-21,10:00,11:30,male,Ireland,New Zealand,21-30,36
Malahide,2017-05-21,10:00,12:15,male,Ireland,New Zealand,31-40,39
"Seddon Park, Hamilton",2022-03-17,10:00,10:00,female,New Zealand,South Africa,1-10,30
"Seddon Park, Hamilton",2022-03-17,10:00,10:45,female,New Zealand,South Africa,11-20,60
"Seddon Park, Hamilton",2022-03-17,10:00,11:30,female,New Zealand,South Africa,21-30,40
"Seddon Park, Hamilton",2022-03-17,10:00,12:15,female,New Zealand,South Africa,31-40,67
"Seddon Park, Hamilton",2022-03-17,10:00,13:00,female,New Zealand,South Africa,41-50,31
"Seddon Park, Hamilton",2022-03-17,10:00,10:00,female,South Africa,New Zealand,1-10,33
"Seddon Park, Hamilton",2022-03-17,10:00,10:45,female,South Africa,New Zealand,11-20,46
"Seddon Park, Hamilton",2022-03-17,10:00,11:30,female,South Africa,New Zealand,21-30,60
"Seddon Park, Hamilton",2022-03-17,10:00,12:15,female,South Africa,New Zealand,31-40,31
"Seddon Park, Hamilton",2022-03-17,10:00,13:00,female,South Africa,New Zealand,41-50,59
"Sabina Park, Kingston",2005-05-08,10:00,10:00,male,West Indies,South Africa,1-10,29
"Sabina Park, Kingston",2005-05-08,10:00,10:45,male,West Indies,South Africa,11-20,16
"Sabina Park, Kingston",2005-05-08,10:00,11:30,male,West Indies,South Africa,21-30,23
"Sabina Park, Kingston",2005-05-08,10:00,12:15,male,West Indies,South Africa,31-40,32
"Sabina Park, Kingston",2005-05-08,10:00,13:00,male,West Indies,South Africa,41-50,52
"Sabina Park, Kingston",2005-05-08,10:00,10:00,male,South Africa,West Indies,1-10,30
"Sabina Park, Kingston",2005-05-08,10:00,10:45,male,South Africa,West Indies,11-20,48
"Sabina Park, Kingston",2005-05-08,10:00,11:30,male,South Africa,West Indies,21-30,46
"The Village, Malahide",2014-09-12,10:00,10:00,male,Ireland,Scotland,1-10,23
"The Village, Malahide",2014-09-12,10:00,10:45,male,Ireland,Scotland,11-20,34
"The Village, Malahide",2014-09-12,10:00,11:30,male,Ireland,Scotland,21-30,55
"The Village, Malahide",2014-09-12,10:00,12:15,male,Ireland,Scotland,31-40,55
"The Village, Malahide",2014-09-12,10:00,13:00,male,Ireland,Scotland,41-50,74
"The Village, Malahide",2014-09-12,10:00,10:00,male,Scotland,Ireland,1-10,50
"The Village, Malahide",2014-09-12,10:00,10:45,male,Scotland,Ireland,11-20,46
"The Village, Malahide",2014-09-12,10:00,11:30,male,Scotland,Ireland,21-30,44
"The Village, Malahide",2014-09-12,10:00,12:15,male,Scotland,Ireland,31-40,61
"The Village, Malahide",2014-09-12,10:00,13:00,male,Scotland,Ireland,41-50,42
Kennington Oval,2004-09-10,10:00,10:00,male,New Zealand,United States of America,1-10,30
Kennington Oval,2004-09-10,10:00,10:45,male,New Zealand,United States of America,11-20,56
Kennington Oval,2004-09-10,10:00,11:30,male,New Zealand,United States of America,21-30,54
Kennington Oval,2004-09-10,10:00,12:15,male,New Zealand,United States of America,31-40,65
Kennington Oval,2004-09-10,10:00,13:00,male,New Zealand,United States of America,41-50,142
Kennington Oval,2004-09-10,10:00,10:00,male,United States of America,New Zealand,1-10,54
Kennington Oval,2004-09-10,10:00,10:45,male,United States of America,New Zealand,11-20,29
Kennington Oval,2004-09-10,10:00,11:30,male,United States of America,New Zealand,21-30,31
Kennington Oval,2004-09-10,10:00,12:15,male,United States of America,New Zealand,31-40,13
Kennington Oval,2004-09-10,10:00,13:00,male,United States of America,New Zealand,41-50,10
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,10:00,male,New Zealand,Bangladesh,1-10,41
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,10:45,male,New Zealand,Bangladesh,11-20,57
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,11:30,male,New Zealand,Bangladesh,21-30,59
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,12:15,male,New Zealand,Bangladesh,31-40,32
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,13:00,male,New Zealand,Bangladesh,41-50,65
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,10:00,male,Bangladesh,New Zealand,1-10,54
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,10:45,male,Bangladesh,New Zealand,11-20,48
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,11:30,male,Bangladesh,New Zealand,21-30,34
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,12:15,male,Bangladesh,New Zealand,31-40,30
"Shere Bangla National Stadium, Mirpur",2023-09-23,10:00,13:00,male,Bangladesh,New Zealand,41-50,2
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,10:00,male,India,Sri Lanka,1-10,67
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,10:45,male,India,Sri Lanka,11-20,81
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,11:30,male,India,Sri Lanka,21-30,82
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,12:15,male,India,Sri Lanka,31-40,54
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,13:00,male,India,Sri Lanka,41-50,91
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,10:00,male,Sri Lanka,India,1-10,40
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,10:45,male,Sri Lanka,India,11-20,51
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,11:30,male,Sri Lanka,India,21-30,56
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,12:15,male,Sri Lanka,India,31-40,45
"R.Premadasa Stadium, Khettarama",2017-08-31,10:00,13:00,male,Sri Lanka,India,41-50,15
Pallekele International Cricket Stadium,2022-01-21,10:00,10:00,male,Sri Lanka,Zimbabwe,1-10,43
Pallekele International Cricket Stadium,2022-01-21,10:00,10:45,male,Sri Lanka,Zimbabwe,11-20,48
Pallekele International Cricket Stadium,2022-01-21,10:00,11:30,male,Sri Lanka,Zimbabwe,21-30,56
Pallekele International Cricket Stadium,2022-01-21,10:00,12:15,male,Sri Lanka,Zimbabwe,31-40,43
Pallekele International Cricket Stadium,2022-01-21,10:00,13:00,male,Sri Lanka,Zimbabwe,41-50,64
Pallekele International Cricket Stadium,2022-01-21,10:00,10:00,male,Zimbabwe,Sri Lanka,1-10,29
Pallekele International Cricket Stadium,2022-01-21,10:00,10:45,male,Zimbabwe,Sri Lanka,11-20,32
Pallekele International Cricket Stadium,2022-01-21,10:00,11:30,male,Zimbabwe,Sri Lanka,21-30,9
Harare Sports Club,2015-08-04,10:00,10:00,male,Zimbabwe,New Zealand,1-10,41
Harare Sports Club,2015-08-04,10:00,10:45,male,Zimbabwe,New Zealand,11-20,40
Harare Sports Club,2015-08-04,10:00,11:30,male,Zimbabwe,New Zealand,21-30,44
Harare Sports Club,2015-08-04,10:00,12:15,male,Zimbabwe,New Zealand,31-40,35
Harare Sports Club,2015-08-04,10:00,13:00,male,Zimbabwe,New Zealand,41-50,75
Harare Sports Club,2015-08-04,10:00,10:00,male,New Zealand,Zimbabwe,1-10,46
Harare Sports Club,2015-08-04,10:00,10:45,male,New Zealand,Zimbabwe,11-20,43
Harare Sports Club,2015-08-04,10:00,11:30,male,New Zealand,Zimbabwe,21-30,68
Harare Sports Club,2015-08-04,10:00,12:15,male,New Zealand,Zimbabwe,31-40,60
Harare Sports Club,2015-08-04,10:00,13:00,male,New Zealand,Zimbabwe,41-50,19
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,10:00,male,United States of America,Jersey,1-10,26
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,10:45,male,United States of America,Jersey,11-20,53
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,11:30,male,United States of America,Jersey,21-30,29
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,12:15,male,United States of America,Jersey,31-40,66
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,13:00,male,United States of America,Jersey,41-50,57
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,10:00,male,Jersey,United States of America,1-10,30
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,10:45,male,Jersey,United States of America,11-20,33
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,11:30,male,Jersey,United States of America,21-30,42
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,12:15,male,Jersey,United States of America,31-40,57
"United Cricket Club Ground, Windhoek",2023-04-04,10:00,13:00,male,Jersey,United States of America,41-50,44
Sydney Cricket Ground,2011-01-23,10:00,10:00,male,England,Australia,1-10,47
Sydney Cricket Ground,2011-01-23,10:00,10:45,male,England,Australia,11-20,41
Sydney Cricket Ground,2011-01-23,10:00,11:30,male,England,Australia,21-30,46
Sydney Cricket Ground,2011-01-23,10:00,12:15,male,England,Australia,31-40,41
Sydney Cricket Ground,2011-01-23,10:00,13:00,male,England,Australia,41-50,39
Sydney Cricket Ground,2011-01-23,10:00,10:00,male,Australia,England,1-10,53
Sydney Cricket Ground,2011-01-23,10:00,10:45,male,Australia,England,11-20,45
Sydney Cricket Ground,2011-01-23,10:00,11:30,male,Australia,England,21-30,37
Sydney Cricket Ground,2011-01-23,10:00,12:15,male,Australia,England,31-40,41
Sydney Cricket Ground,2011-01-23,10:00,13:00,male,Australia,England,41-50,39
Headingley,2010-09-12,10:00,10:00,male,Pakistan,England,1-10,55
Headingley,2010-09-12,10:00,10:45,male,Pakistan,England,11-20,56
Headingley,2010-09-12,10:00,11:30,male,Pakistan,England,21-30,47
Headingley,2010-09-12,10:00,12:15,male,Pakistan,England,31-40,63
Headingley,2010-09-12,10:00,13:00,male,Pakistan,England,41-50,73
Headingley,2010-09-12,10:00,10:00,male,England,Pakistan,1-10,54
Headingley,2010-09-12,10:00,10:45,male,England,Pakistan,11-20,53
Headingley,2010-09-12,10:00,11:30,male,England,Pakistan,21-30,60
Headingley,2010-09-12,10:00,12:15,male,England,Pakistan,31-40,54
Headingley,2010-09-12,10:00,13:00,male,England,Pakistan,41-50,74
Shere Bangla National Stadium,2012-03-13,10:00,10:00,male,India,Sri Lanka,1-10,43
Shere Bangla National Stadium,2012-03-13,10:00,10:45,male,India,Sri Lanka,11-20,45
Shere Bangla National Stadium,2012-03-13,10:00,11:30,male,India,Sri Lanka,21-30,54
Shere Bangla National Stadium,2012-03-13,10:00,12:15,male,India,Sri Lanka,31-40,67
Shere Bangla National Stadium,2012-03-13,10:00,13:00,male,India,Sri Lanka,41-50,95
Shere Bangla National Stadium,2012-03-13,10:00,10:00,male,Sri Lanka,India,1-10,65
Shere Bangla National Stadium,2012-03-13,10:00,10:45,male,Sri Lanka,India,11-20,60
Shere Bangla National Stadium,2012-03-13,10:00,11:30,male,Sri Lanka,India,21-30,46
Shere Bangla National Stadium,2012-03-13,10:00,12:15,male,Sri Lanka,India,31-40,56
Shere Bangla National Stadium,2012-03-13,10:00,13:00,male,Sri Lanka,India,41-50,27
Reliance Stadium,2009-10-25,10:00,10:00,male,Australia,India,1-10,56
Reliance Stadium,2009-10-25,10:00,10:45,male,Australia,India,11-20,51
Reliance Stadium,2009-10-25,10:00,11:30,male,Australia,India,21-30,45
Reliance Stadium,2009-10-25,10:00,12:15,male,Australia,India,31-40,61
Reliance Stadium,2009-10-25,10:00,13:00,male,Australia,India,41-50,79
Reliance Stadium,2009-10-25,10:00,10:00,male,India,Australia,1-10,49
Reliance Stadium,2009-10-25,10:00,10:45,male,India,Australia,11-20,52
Reliance Stadium,2009-10-25,10:00,11:30,male,India,Australia,21-30,40
Reliance Stadium,2009-10-25,10:00,12:15,male,India,Australia,31-40,60
Reliance Stadium,2009-10-25,10:00,13:00,male,India,Australia,41-50,87
Bradman Oval,2014-11-18,10:00,10:00,female,Australia,West Indies,1-10,30
Bradman Oval,2014-11-18,10:00,10:45,female,Australia,West Indies,11-20,47
Bradman Oval,2014-11-18,10:00,11:30,female,Australia,West Indies,21-30,39
Bradman Oval,2014-11-18,10:00,12:15,female,Australia,West Indies,31-40,74
Bradman Oval,2014-11-18,10:00,13:00,female,Australia,West Indies,41-50,85
Bradman Oval,2014-11-18,10:00,10:00,female,West Indies,Australia,1-10,43
Bradman Oval,2014-11-18,10:00,10:45,female,West Indies,Australia,11-20,68
Bradman Oval,2014-11-18,10:00,11:30,female,West Indies,Australia,21-30,16
Harare Sports Club,2025-02-16,10:00,10:00,male,Zimbabwe,Ireland,1-10,43
Harare Sports Club,2025-02-16,10:00,10:45,male,Zimbabwe,Ireland,11-20,46
Harare Sports Club,2025-02-16,10:00,11:30,male,Zimbabwe,Ireland,21-30,57
Harare Sports Club,2025-02-16,10:00,12:15,male,Zimbabwe,Ireland,31-40,37
Harare Sports Club,2025-02-16,10:00,13:00,male,Zimbabwe,Ireland,41-50,62
Harare Sports Club,2025-02-16,10:00,10:00,male,Ireland,Zimbabwe,1-10,57
Harare Sports Club,2025-02-16,10:00,10:45,male,Ireland,Zimbabwe,11-20,42
Harare Sports Club,2025-02-16,10:00,11:30,male,Ireland,Zimbabwe,21-30,49
Harare Sports Club,2025-02-16,10:00,12:15,male,Ireland,Zimbabwe,31-40,52
Harare Sports Club,2025-02-16,10:00,13:00,male,Ireland,Zimbabwe,41-50,49
Shere Bangla National Stadium,2010-12-06,10:00,10:00,male,Bangladesh,Zimbabwe,1-10,40
Shere Bangla National Stadium,2010-12-06,10:00,10:45,male,Bangladesh,Zimbabwe,11-20,31
Shere Bangla National Stadium,2010-12-06,10:00,11:30,male,Bangladesh,Zimbabwe,21-30,48
Shere Bangla National Stadium,2010-12-06,10:00,12:15,male,Bangladesh,Zimbabwe,31-40,52
Shere Bangla National Stadium,2010-12-06,10:00,13:00,male,Bangladesh,Zimbabwe,41-50,75
Shere Bangla National Stadium,2010-12-06,10:00,10:00,male,Zimbabwe,Bangladesh,1-10,29
Shere Bangla National Stadium,2010-12-06,10:00,10:45,male,Zimbabwe,Bangladesh,11-20,28
Shere Bangla National Stadium,2010-12-06,10:00,11:30,male,Zimbabwe,Bangladesh,21-30,34
Shere Bangla National Stadium,2010-12-06,10:00,12:15,male,Zimbabwe,Bangladesh,31-40,45
Shere Bangla National Stadium,2010-12-06,10:00,13:00,male,Zimbabwe,Bangladesh,41-50,45
Louth Cricket Club,2013-07-01,10:00,10:00,female,England,Pakistan,1-10,25
Louth Cricket Club,2013-07-01,10:00,10:45,female,England,Pakistan,11-20,39
Louth Cricket Club,2013-07-01,10:00,11:30,female,England,Pakistan,21-30,46
Louth Cricket Club,2013-07-01,10:00,12:15,female,England,Pakistan,31-40,42
Louth Cricket Club,2013-07-01,10:00,13:00,female,England,Pakistan,41-50,75
Louth Cricket Club,2013-07-01,10:00,10:00,female,Pakistan,England,1-10,43
Louth Cricket Club,2013-07-01,10:00,10:45,female,Pakistan,England,11-20,28
Louth Cricket Club,2013-07-01,10:00,11:30,female,Pakistan,England,21-30,26
Louth Cricket Club,2013-07-01,10:00,12:15,female,Pakistan,England,31-40,15
Louth Cricket Club,2013-07-01,10:00,13:00,female,Pakistan,England,41-50,4
"Queens Sports Club, Bulawayo",2024-11-24,10:00,10:00,male,Zimbabwe,Pakistan,1-10,62
"Queens Sports Club, Bulawayo",2024-11-24,10:00,10:45,male,Zimbabwe,Pakistan,11-20,42
"Queens Sports Club, Bulawayo",2024-11-24,10:00,11:30,male,Zimbabwe,Pakistan,21-30,39
"Queens Sports Club, Bulawayo",2024-11-24,10:00,12:15,male,Zimbabwe,Pakistan,31-40,56
"Queens Sports Club, Bulawayo",2024-11-24,10:00,13:00,male,Zimbabwe,Pakistan,41-50,6
"Queens Sports Club, Bulawayo",2024-11-24,10:00,10:00,male,Pakistan,Zimbabwe,1-10,27
"Queens Sports Club, Bulawayo",2024-11-24,10:00,10:45,male,Pakistan,Zimbabwe,11-20,32
"Queens Sports Club, Bulawayo",2024-11-24,10:00,11:30,male,Pakistan,Zimbabwe,21-30,1
Western Australia Cricket Association Ground,2009-01-30,13:00,13:00,male,South Africa,Australia,1-10,40
Western Australia Cricket Association Ground,2009-01-30,13:00,13:45,male,South Africa,Australia,11-20,43
Western Australia Cricket Association Ground,2009-01-30,13:00,14:30,male,South Africa,Australia,21-30,59
Western Australia Cricket Association Ground,2009-01-30,13:00,15:15,male,South Africa,Australia,31-40,54
Western Australia Cricket Association Ground,2009-01-30,13:00,16:00,male,South Africa,Australia,41-50,92
Western Australia Cricket Association Ground,2009-01-30,13:00,13:00,male,Australia,South Africa,1-10,44
Western Australia Cricket Association Ground,2009-01-30,13:00,13:45,male,Australia,South Africa,11-20,31
Western Australia Cricket Association Ground,2009-01-30,13:00,14:30,male,Australia,South Africa,21-30,50
Western Australia Cricket Association Ground,2009-01-30,13:00,15:15,male,Australia,South Africa,31-40,64
Western Australia Cricket Association Ground,2009-01-30,13:00,16:00,male,Australia,South Africa,41-50,60
Lahore City Cricket Association Ground,2025-04-17,10:00,10:00,female,Bangladesh,West Indies,1-10,44
Lahore City Cricket Association Ground,2025-04-17,10:00,10:45,female,Bangladesh,West Indies,11-20,51
Lahore City Cricket Association Ground,2025-04-17,10:00,11:30,female,Bangladesh,West Indies,21-30,44
Lahore City Cricket Association Ground,2025-04-17,10:00,12:15,female,Bangladesh,West Indies,31-40,38
Lahore City Cricket Association Ground,2025-04-17,10:00,13:00,female,Bangladesh,West Indies,41-50,50
Lahore City Cricket Association Ground,2025-04-17,10:00,10:00,female,West Indies,Bangladesh,1-10,45
Lahore City Cricket Association Ground,2025-04-17,10:00,10:45,female,West Indies,Bangladesh,11-20,42
Lahore City Cricket Association Ground,2025-04-17,10:00,11:30,female,West Indies,Bangladesh,21-30,54
Lahore City Cricket Association Ground,2025-04-17,10:00,12:15,female,West Indies,Bangladesh,31-40,38
Lahore City Cricket Association Ground,2025-04-17,10:00,13:00,female,West Indies,Bangladesh,41-50,49
Sophia Gardens,2016-07-02,10:00,10:00,male,England,Sri Lanka,1-10,60
Sophia Gardens,2016-07-02,10:00,10:45,male,England,Sri Lanka,11-20,51
Sophia Gardens,2016-07-02,10:00,11:30,male,England,Sri Lanka,21-30,57
Sophia Gardens,2016-07-02,10:00,12:15,male,England,Sri Lanka,31-40,59
Sophia Gardens,2016-07-02,10:00,13:00,male,England,Sri Lanka,41-50,97
Sophia Gardens,2016-07-02,10:00,10:00,male,Sri Lanka,England,1-10,41
Sophia Gardens,2016-07-02,10:00,10:45,male,Sri Lanka,England,11-20,57
Sophia Gardens,2016-07-02,10:00,11:30,male,Sri Lanka,England,21-30,51
Sophia Gardens,2016-07-02,10:00,12:15,male,Sri Lanka,England,31-40,42
Sophia Gardens,2016-07-02,10:00,13:00,male,Sri Lanka,England,41-50,11
R Premadasa Stadium,2009-08-07,10:00,10:00,male,Pakistan,Sri Lanka,1-10,61
R Premadasa Stadium,2009-08-07,10:00,10:45,male,Pakistan,Sri Lanka,11-20,45
R Premadasa Stadium,2009-08-07,10:00,11:30,male,Pakistan,Sri Lanka,21-30,48
R Premadasa Stadium,2009-08-07,10:00,12:15,male,Pakistan,Sri Lanka,31-40,60
R Premadasa Stadium,2009-08-07,10:00,13:00,male,Pakistan,Sri Lanka,41-50,107
R Premadasa Stadium,2009-08-07,10:00,10:00,male,Sri Lanka,Pakistan,1-10,64
R Premadasa Stadium,2009-08-07,10:00,10:45,male,Sri Lanka,Pakistan,11-20,54
R Premadasa Stadium,2009-08-07,10:00,11:30,male,Sri Lanka,Pakistan,21-30,39
R Premadasa Stadium,2009-08-07,10:00,12:15,male,Sri Lanka,Pakistan,31-40,18
Sydney Cricket Ground,2020-03-13,10:00,10:00,male,Australia,New Zealand,1-10,51
Sydney Cricket Ground,2020-03-13,10:00,10:45,male,Australia,New Zealand,11-20,56
Sydney Cricket Ground,2020-03-13,10:00,11:30,male,Australia,New Zealand,21-30,39
Sydney Cricket Ground,2020-03-13,10:00,12:15,male,Australia,New Zealand,31-40,48
Sydney Cricket Ground,2020-03-13,10:00,13:00,male,Australia,New Zealand,41-50,64
Sydney Cricket Ground,2020-03-13,10:00,10:00,male,New Zealand,Australia,1-10,28
Sydney Cricket Ground,2020-03-13,10:00,10:45,male,New Zealand,Australia,11-20,39
Sydney Cricket Ground,2020-03-13,10:00,11:30,male,New Zealand,Australia,21-30,58
